sample_id,process_type,C_pct,H_pct,O_pct,N_pct,S_pct,cellulose_pct,hemicellulose_pct,lignin_pct,ash_pct,temperature_C,pressure_bar,residence_time_h,gasifying_agent,CO_yield_pct,H2_yield_pct,CH4_yield_pct,CO2_yield_pct,LHV_MJ_Nm3,bio_oil_yield_pct,biochar_yield_pct,syngas_yield_pct,hydrochar_yield_pct,HHV_hydrochar_MJ_kg
1245,3,30.09,2.98,33.71,1.72,0.36,11.90, 1.27, 9.98,26.65, 200.7,14.4, 1.7,0, 0.00, 0.00, 0.00, 0.00,-0.51, 1.11, 1.22,97.66,67.17,14.63
1246,3,31.27,2.66,30.14,1.64,0.40,12.67, 1.74, 9.11,27.36, 261.4,14.6, 4.0,0, 0.00, 0.00, 0.00, 0.05,-0.22, 0.00, 1.00,*****,57.34,15.06
1247,3,29.33,2.75,31.64,1.78,0.36,10.32, 1.72, 9.19,26.93, 260.2,31.7, 2.2,0, 0.00, 0.00, 0.63, 0.00,-0.20, 0.00, 0.00,*****,62.43,13.36
1248,3,31.72,2.94,34.73,1.57,0.32,10.51, 1.38,11.73,31.68, 266.5,39.1, 3.8,0, 0.00, 0.73, 0.42, 0.00, 0.09, 1.24, 1.14,97.62,60.44,16.42
1249,3,30.79,2.73,34.28,1.51,0.33,12.52, 1.50,10.61,25.56, 184.5,41.2, 2.6,0, 0.00, 0.24, 0.40, 1.29, 0.38, 0.02, 0.00,*****,76.93,14.53
1250,3,31.78,2.52,30.06,1.44,0.34,12.20, 1.03, 9.91,27.85, 249.9,23.3, 2.5,0, 0.00, 0.00, 0.45, 1.84, 0.04, 0.00, 1.28,*****,59.29,15.60
1251,3,28.74,2.75,33.55,1.55,0.38,11.33, 1.30, 9.06,25.09, 218.0,41.5, 3.9,0, 0.31, 0.00, 0.00, 0.00,-0.00, 0.00, 0.80,99.27,61.71,14.65
1252,3,30.16,2.70,33.58,1.72,0.34,12.87, 1.50,11.09,33.79, 195.3,13.6, 3.2,0, 0.00, 0.74, 0.23, 0.00, 0.22, 3.93, 0.00,97.92,66.28,15.04
1253,3,28.77,2.50,35.87,1.74,0.33,10.25, 2.12, 9.73,33.26, 215.2,32.2, 1.1,0, 0.00, 0.37, 0.00, 0.00, 0.19, 3.42, 0.00,98.04,69.96,15.23
1254,3,29.68,2.86,34.10,1.70,0.36,10.73, 1.80, 9.13,26.52, 232.2,43.5, 2.5,0, 0.00, 0.00, 0.00, 0.00,-0.35, 0.00, 0.00,*****,64.54,14.56
1255,3,28.05,2.64,31.90,1.69,0.33,11.35, 1.48, 9.68,25.61, 204.7,24.3, 2.9,0, 0.69, 0.00, 0.30, 0.20,-0.12, 0.00, 0.00,*****,65.18,14.95
1256,3,30.77,2.86,35.30,1.46,0.40,10.09, 1.31, 9.93,28.56, 213.0,41.2, 2.9,0, 3.43, 0.00, 0.45, 0.88, 0.92, 0.00, 0.00,*****,64.28,14.85
1257,3,29.05,2.77,30.03,1.73,0.35,12.06, 2.03,11.78,34.28, 271.9,43.1, 1.2,0, 0.13, 1.10, 0.00, 0.56,-0.21, 2.22, 0.00,97.99,68.76,15.05
1258,3,31.34,2.51,34.84,1.46,0.37,11.05, 1.86, 9.65,32.38, 255.7,12.0, 3.6,0, 1.36, 0.00, 0.67, 0.00,-0.24, 0.00, 1.05,*****,60.83,14.51
1259,3,28.78,2.62,32.32,1.60,0.36,12.35, 1.21,10.12,29.45, 273.5,14.3, 2.2,0, 0.00, 1.09, 0.00, 0.00, 0.23, 0.00, 0.25,*****,59.15,15.25
1260,3,31.45,2.50,31.11,1.40,0.31,10.76, 2.25,11.42,27.38, 235.1,43.4, 1.5,0, 0.00, 0.00, 0.22, 0.61, 0.21, 0.00, 0.00,*****,67.22,15.17
1261,3,29.88,2.99,35.21,1.41,0.33,10.41, 1.44,11.38,32.97, 210.8,47.2, 1.5,0, 4.24, 0.05, 0.12, 0.00, 0.28, 0.88, 0.00,99.87,67.77,14.82
1262,3,30.16,2.56,35.11,1.73,0.40,12.40, 2.13, 9.76,31.75, 220.5,28.2, 2.3,0, 0.00, 0.00, 0.87, 0.50,-0.19, 0.00, 0.00,*****,64.80,14.78
1263,3,29.95,2.73,31.15,1.41,0.36,11.25, 1.74, 9.07,31.91, 255.7,41.7, 3.0,0, 0.00, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00,*****,61.30,13.91
1264,3,28.71,2.63,33.99,1.60,0.39,12.31, 2.28, 9.00,25.10, 205.3,21.6, 1.5,0, 0.89, 0.00, 0.12, 1.60,-0.31, 0.19, 0.78,99.03,66.66,14.81
1265,3,31.59,2.78,30.21,1.57,0.31,11.16, 1.84,11.39,29.77, 208.4,29.4, 2.7,0, 1.08, 0.00, 0.33, 0.00, 0.60, 1.90, 2.56,95.54,63.42,14.17
1266,3,29.74,2.93,32.33,1.56,0.31,11.50, 2.38, 9.24,33.55, 225.9,18.4, 3.7,0, 0.16, 0.36, 0.14, 0.32, 0.27, 0.46, 0.00,*****,60.16,15.06
1267,3,31.42,2.70,35.85,1.44,0.33,10.33, 1.99,11.01,31.84, 217.0,44.3, 1.2,0, 0.00, 0.00, 0.00, 0.56,-0.03, 0.00, 0.00,*****,68.19,14.72
1268,3,31.81,2.99,31.37,1.55,0.31,11.64, 2.36, 9.59,28.19, 213.0,11.8, 3.5,0, 0.00, 0.23, 0.00, 0.23,-0.07, 0.07, 0.39,99.54,59.94,14.39
1269,3,30.20,2.59,31.78,1.41,0.32,12.57, 2.12, 9.79,25.54, 182.5,21.6, 3.2,0, 0.00, 1.09, 0.62, 0.10, 0.17, 2.15, 0.00,99.13,65.85,15.78
1270,3,31.60,2.71,34.06,1.61,0.31,12.68, 1.34,11.30,32.64, 227.5,24.9, 3.0,0, 0.00, 0.72, 0.00, 0.03,-0.15, 2.47, 0.00,98.80,68.76,14.67
1271,3,31.50,2.64,30.24,1.68,0.36,11.24, 1.49, 9.75,31.94, 239.4,30.4, 3.0,0, 1.18, 0.30, 0.53, 0.00,-0.06, 0.00, 2.36,99.90,61.29,14.85
1272,3,31.01,2.77,35.55,1.45,0.36,10.29, 1.48, 9.58,29.57, 265.7,33.3, 3.6,0, 0.00, 0.16, 0.00, 0.04,-0.02, 1.08, 0.00,*****,60.10,15.17
1273,3,29.35,2.72,35.78,1.42,0.37,10.38, 2.03,10.20,28.96, 233.0,10.4, 1.0,0, 0.03, 0.00, 0.00, 1.52,-0.20, 1.19, 2.11,96.70,64.22,14.48
1274,3,30.11,2.90,30.34,1.79,0.38,10.16, 1.32,10.40,29.07, 227.9,17.3, 1.6,0, 2.36, 0.36, 0.36, 1.37,-0.05, 1.56, 1.09,97.35,70.37,14.37
1275,3,30.80,2.59,30.65,1.48,0.37,10.51, 1.52,11.00,29.50, 244.4,24.9, 3.8,0, 0.00, 0.00, 0.00, 0.00, 0.21, 0.75, 0.70,98.56,58.61,15.44
1276,3,31.62,2.63,31.92,1.77,0.34,12.44, 1.81,10.95,31.15, 239.2,21.4, 3.6,0, 0.00, 0.22, 0.00, 1.54,-0.10, 0.00, 1.65,98.70,61.77,14.94
1277,3,28.74,2.77,32.43,1.65,0.39,11.96, 1.29,11.17,31.37, 213.0,27.6, 2.7,0, 2.27, 0.00, 0.00, 0.00,-0.16, 0.10, 0.00,*****,64.71,14.41
1278,3,30.60,2.91,35.17,1.69,0.34,12.97, 1.99, 9.78,32.01, 219.5,38.2, 1.3,0, 0.00, 0.94, 0.00, 1.56,-0.25, 1.99, 1.09,96.92,67.75,14.98
1279,3,29.43,2.60,34.17,1.68,0.38,12.75, 1.00,11.96,29.70, 195.3,16.9, 3.9,0, 1.38, 0.00, 0.15, 0.00,-0.12, 0.00, 0.00,*****,68.11,15.79
1280,3,29.61,2.55,31.07,1.55,0.35,10.35, 1.58, 9.85,29.19, 256.5,30.1, 2.7,0, 2.83, 0.00, 0.00, 0.00, 0.18, 0.95, 0.00,*****,58.72,15.79
1281,3,28.38,2.77,33.78,1.75,0.32,11.89, 2.42, 9.53,32.48, 266.6,35.4, 3.8,0, 0.83, 0.70, 0.22, 1.31,-0.29, 0.00, 0.00,*****,53.94,13.89
1282,3,29.55,2.77,30.83,1.42,0.37,11.85, 2.06, 9.95,25.88, 259.2,20.7, 3.0,0, 0.00, 0.13, 0.24, 0.00,-0.04, 0.84, 0.19,98.97,56.81,14.39
1283,3,31.82,2.89,33.76,1.59,0.35,11.08, 2.07,10.20,26.06, 226.1,42.0, 1.2,0, 0.00, 0.27, 0.42, 0.51,-0.53, 0.27, 1.86,97.87,67.68,14.75
1284,3,31.14,2.51,31.63,1.70,0.40,10.26, 1.68,11.97,32.54, 234.9,15.7, 1.9,0, 1.63, 0.00, 0.00, 0.00, 0.48, 0.01, 0.00,*****,66.37,13.61
1285,3,31.57,2.76,34.84,1.47,0.32,11.48, 1.76,11.27,28.92, 217.1,28.3, 3.4,0, 0.00, 1.30, 0.95, 0.00, 0.57, 0.00, 0.20,*****,63.06,15.67
1286,3,28.25,2.55,30.85,1.80,0.38,10.61, 1.44,10.49,34.38, 263.0,21.6, 3.9,0, 0.00, 0.23, 1.09, 0.09,-0.13, 1.43, 0.00,99.72,57.76,14.52
1287,3,30.04,2.51,31.59,1.62,0.33,11.06, 1.08,11.79,34.38, 211.9,13.9, 1.5,0, 0.00, 0.75, 0.50, 0.00,-0.09, 0.00, 0.00,*****,63.81,14.08
1288,3,31.05,2.97,31.93,1.72,0.39,12.70, 1.77,11.27,30.49, 207.3,20.2, 1.7,0, 0.34, 0.00, 0.51, 1.51,-0.19, 0.00, 0.19,99.94,66.68,14.63
1289,3,31.93,2.66,32.93,1.76,0.36,10.85, 2.34, 9.79,27.20, 223.6,26.1, 2.6,0, 1.74, 0.07, 0.00, 0.57, 0.08, 0.00, 2.00,99.44,59.21,14.81
1290,3,29.47,2.83,33.71,1.58,0.31,12.25, 1.00,10.88,34.32, 270.7,49.4, 1.7,0, 2.32, 2.45, 0.00, 0.00, 0.09, 0.00, 0.00,*****,60.38,13.37
1291,3,28.18,2.93,33.04,1.60,0.35,11.46, 1.87,10.97,30.38, 277.0,48.4, 1.1,0, 0.00, 0.90, 0.00, 0.72, 0.15, 0.00, 0.00,*****,66.81,15.30
1292,3,28.08,2.96,34.31,1.43,0.31,10.05, 2.41, 9.63,28.66, 199.0,40.4, 2.5,0, 0.13, 0.77, 0.00, 0.48, 0.44, 0.00, 0.00,*****,70.02,14.76
1293,3,29.26,2.93,30.16,1.42,0.39,11.57, 1.20, 9.94,28.62, 247.3,48.6, 2.9,0, 0.00, 0.00, 0.00, 1.30,-0.12, 3.09, 1.76,95.15,61.76,14.60
1294,3,28.40,2.57,30.31,1.53,0.37,11.01, 1.07,11.20,33.41, 250.3,48.7, 1.9,0, 0.00, 0.00, 0.16, 0.00,-0.23, 1.01, 2.26,96.73,59.90,14.97
1295,3,28.33,2.85,35.43,1.70,0.36,10.32, 1.40,11.74,27.28, 228.0,21.2, 4.0,0, 0.52, 0.19, 0.74, 1.48,-0.70, 1.61, 0.56,97.83,61.59,14.56
1296,3,28.11,2.79,34.78,1.56,0.30,10.27, 1.23,10.33,26.15, 261.0,33.1, 3.2,0, 0.10, 0.00, 0.14, 0.00, 0.05, 0.00, 0.00,*****,63.84,15.85
1297,3,28.47,2.54,34.97,1.45,0.35,12.23, 1.56, 9.99,26.52, 271.4,19.5, 2.1,0, 0.00, 0.24, 0.00, 2.34,-0.22, 0.00, 0.00,*****,61.67,14.58
1298,3,31.81,2.74,33.40,1.40,0.39,10.15, 1.71,10.56,26.47, 256.9,27.4, 1.4,0, 4.00, 0.00, 0.07, 0.00, 0.01, 0.00, 0.00,*****,63.08,14.43
1299,3,30.28,2.79,35.67,1.56,0.33,11.73, 2.07,10.84,27.80, 271.4,29.6, 3.0,0, 2.89, 0.00, 0.00, 1.48, 0.13, 3.04, 0.00,98.67,61.78,15.85
1300,3,29.28,2.86,33.92,1.51,0.37,12.28, 2.47,10.94,28.28, 187.8,43.7, 1.5,0, 0.00, 0.00, 0.00, 0.14,-0.12, 0.00, 0.00,*****,69.90,14.52
1301,3,31.78,2.51,33.68,1.43,0.33,11.91, 2.10,11.39,33.18, 264.5,46.0, 3.4,0, 0.50, 0.00, 0.00, 0.00,-0.04, 0.00, 0.30,*****,60.13,14.66
1302,3,29.31,2.78,35.21,1.64,0.31,12.10, 1.81,11.50,25.68, 187.6,43.2, 2.5,0, 0.87, 0.00, 0.00, 0.42, 0.16, 0.00, 0.00,*****,68.20,14.18
1303,3,28.27,2.65,34.85,1.43,0.32,12.95, 2.16,10.31,31.75, 210.6,20.3, 2.6,0, 1.94, 0.35, 0.00, 0.35, 0.13, 0.00, 2.65,98.30,68.21,15.93
1304,3,28.76,2.77,32.04,1.45,0.34,12.95, 2.05, 9.88,26.18, 259.5,47.4, 3.7,0, 0.00, 0.00, 0.07, 0.17, 0.11, 0.23, 0.00,99.94,60.83,15.90
1305,3,30.69,2.50,35.37,1.64,0.34,12.00, 1.68,10.55,27.30, 216.7,30.8, 1.3,0, 0.18, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00,*****,69.79,15.69
1306,3,31.42,2.96,33.10,1.75,0.38,11.21, 2.13, 9.22,32.20, 184.2,46.1, 1.5,0, 0.00, 0.16, 0.63, 0.53, 0.27, 0.00, 0.00,*****,72.40,15.43
1307,3,30.56,2.92,36.00,1.66,0.38,12.77, 1.28, 9.25,34.68, 232.4,38.2, 1.4,0, 0.00, 0.21, 0.00, 1.21, 0.19, 0.00, 0.00,*****,65.74,15.38
1308,3,31.10,2.97,30.16,1.71,0.36,10.73, 2.15, 9.19,25.16, 244.1,11.2, 2.1,0, 0.00, 0.28, 0.00, 0.00,-0.22, 2.07, 0.00,98.15,63.03,14.37
1309,3,30.01,2.54,34.03,1.50,0.32,12.36, 2.12, 9.57,32.51, 250.6,10.6, 1.8,0, 0.00, 0.00, 0.17, 0.00,-0.45, 0.32, 0.80,98.88,61.93,14.55
1310,3,28.42,2.94,33.71,1.68,0.35,12.36, 1.94, 9.11,34.88, 278.6,42.6, 1.5,0, 1.21, 0.87, 0.00, 2.25,-0.10, 3.44, 1.27,95.29,64.38,15.06
1311,3,30.88,2.85,35.35,1.51,0.38,11.84, 1.15,10.74,28.18, 192.9,30.5, 1.5,0, 0.00, 0.07, 0.00, 1.52,-0.32, 0.00, 1.42,99.54,71.36,15.45
1312,3,28.82,2.85,31.84,1.77,0.37,11.40, 2.16,10.75,29.17, 246.9,22.0, 2.4,0, 0.00, 0.02, 0.17, 0.00, 0.39, 4.12, 0.00,97.13,66.25,13.58
1313,3,28.98,2.58,31.98,1.73,0.32,12.19, 2.10,10.30,26.36, 261.8,44.4, 3.3,0, 0.71, 0.94, 0.00, 0.00, 0.08, 0.00, 0.00,*****,54.10,15.17
1314,3,29.24,3.00,34.02,1.71,0.36,12.91, 2.11, 9.80,33.88, 222.3,40.2, 2.1,0, 1.22, 0.19, 0.00, 2.91,-0.05, 0.00, 0.00,*****,66.08,13.32
1315,3,30.58,2.87,34.94,1.58,0.37,10.06, 2.32, 9.71,34.71, 211.1,23.9, 2.7,0, 0.87, 1.09, 0.38, 0.00,-0.22, 0.85, 0.71,98.44,63.39,15.83
1316,3,28.64,2.84,32.42,1.75,0.31,11.60, 1.44,10.32,28.48, 183.4,16.4, 2.5,0, 0.00, 0.00, 0.28, 0.00, 0.00, 3.03, 0.00,98.81,73.41,15.83
1317,3,31.55,2.98,32.84,1.45,0.37,11.51, 2.26, 9.46,32.82, 265.6,21.5, 1.9,0, 0.23, 0.00, 0.00, 0.42,-0.16, 0.51, 0.70,98.79,59.96,14.63
1318,3,28.39,2.59,35.04,1.56,0.34,12.21, 1.56,11.88,25.60, 180.1,14.5, 2.8,0, 0.00, 0.00, 0.00, 0.52,-0.34, 2.12, 2.26,95.62,68.08,16.21
1319,3,31.09,2.72,30.51,1.57,0.40,11.20, 1.86,10.36,30.39, 185.0,17.7, 3.9,0, 0.00, 0.78, 0.19, 0.00, 0.40, 3.78, 0.00,97.11,64.16,15.68
1320,3,29.29,2.71,33.99,1.61,0.39,12.03, 1.06, 9.89,26.79, 257.8,15.4, 1.6,0, 0.47, 0.00, 0.00, 0.00,-0.29, 0.00, 0.00,*****,62.25,14.75
1321,3,28.86,2.97,33.67,1.47,0.35,12.72, 1.53, 9.17,31.13, 242.8,38.4, 4.0,0, 1.45, 0.00, 1.22, 0.00,-0.66, 0.00, 0.00,*****,56.03,16.14
1322,3,29.03,2.92,33.83,1.53,0.32,11.92, 1.87,10.63,30.52, 263.2,36.5, 3.6,0, 0.88, 1.15, 0.65, 0.00,-0.37, 0.00, 0.00,*****,57.37,15.40
1323,3,31.65,2.95,30.71,1.69,0.32,11.52, 2.33,11.14,28.82, 256.5,15.2, 1.1,0, 0.00, 0.00, 1.39, 0.00, 0.63, 0.00, 0.16,*****,64.09,15.54
1324,3,31.23,2.99,30.67,1.51,0.34,12.62, 2.18, 9.90,26.09, 204.6,42.9, 3.8,0, 0.00, 0.00, 0.00, 0.00,-0.23, 0.00, 0.00,*****,69.52,15.21
1325,3,31.90,2.51,31.53,1.75,0.33,11.05, 1.46,10.83,27.59, 193.6,42.7, 2.8,0, 0.00, 0.00, 0.00, 1.13,-0.56, 0.00, 2.40,99.36,64.82,13.16
1326,3,30.26,2.89,33.37,1.48,0.32,11.23, 1.53, 9.25,33.66, 185.7,22.4, 2.6,0, 0.71, 0.33, 0.02, 0.00, 0.09, 0.00, 0.00,*****,66.76,12.66
1327,3,29.35,2.96,31.16,1.47,0.33,12.30, 2.05,10.39,28.80, 273.3,42.4, 1.8,0, 0.00, 0.00, 0.00, 0.14,-0.48, 2.89, 0.00,98.88,62.11,15.37
1328,3,31.81,2.63,35.55,1.62,0.36,10.56, 2.19,11.99,34.89, 256.9,31.8, 3.9,0, 0.77, 0.38, 0.45, 0.79,-0.13, 0.00, 0.00,*****,60.53,15.16
1329,3,30.47,2.55,34.78,1.46,0.33,10.31, 2.40,11.99,32.44, 273.3,26.3, 2.4,0, 0.00, 0.00, 1.81, 0.00, 0.36, 0.76, 1.12,98.12,62.20,13.68
1330,3,29.73,2.60,33.38,1.71,0.37,12.31, 1.21,10.34,31.45, 186.5,38.8, 2.4,0, 1.87, 0.17, 0.00, 0.00,-0.01, 0.45, 0.36,99.19,70.55,14.97
1331,3,30.17,2.83,30.73,1.43,0.36,11.88, 2.46,11.92,34.36, 272.0,22.8, 1.3,0, 0.59, 0.75, 0.11, 0.00, 0.49, 1.39, 1.84,96.76,59.52,15.01
1332,3,31.45,2.80,34.50,1.42,0.35,11.77, 2.07, 9.63,34.09, 244.3,11.5, 2.2,0, 0.00, 0.38, 0.43, 0.00, 0.28, 0.00, 0.00,*****,60.87,15.14
1333,3,29.53,2.85,33.46,1.67,0.31,10.15, 1.36,11.55,33.88, 265.5,39.9, 3.4,0, 0.10, 0.95, 0.22, 0.59,-0.27, 0.88, 0.00,99.30,57.55,15.64
1334,3,30.31,2.56,34.26,1.75,0.40,12.19, 1.18,11.49,27.74, 270.8,22.1, 1.1,0, 0.00, 0.55, 0.00, 0.76,-0.49, 0.00, 0.00,*****,60.98,16.08
1335,3,29.93,2.72,35.46,1.67,0.34,12.65, 1.81, 9.33,26.78, 221.5,43.4, 1.8,0, 0.04, 1.14, 0.41, 1.15, 0.20, 0.00, 1.65,99.26,69.94,15.54
1336,3,31.15,2.84,31.94,1.65,0.39,10.55, 1.99,10.16,28.70, 230.2,22.7, 4.0,0, 0.00, 0.93, 0.00, 0.00, 0.35, 0.30, 0.60,99.11,59.27,14.74
1337,3,28.83,2.77,31.34,1.60,0.31,12.48, 1.10, 9.95,32.80, 272.1,17.1, 2.9,0, 0.00, 0.00, 0.81, 0.03, 0.06, 1.35, 0.35,98.30,55.78,12.71
1338,3,31.86,2.99,33.55,1.80,0.36,13.00, 1.75,10.48,31.51, 220.8,39.0, 3.3,0, 0.00, 0.00, 0.00, 0.00,-0.15, 0.00, 0.79,*****,68.37,15.20
1339,3,29.06,2.69,35.43,1.74,0.30,10.39, 2.32, 9.06,34.94, 255.1,19.4, 3.5,0, 0.17, 0.00, 0.00, 0.00,-0.13, 6.05, 0.00,94.17,57.14,15.01
1340,3,28.67,2.62,31.13,1.42,0.40,12.79, 2.43, 9.47,29.87, 213.7,12.0, 1.0,0, 0.00, 0.00, 0.48, 1.71, 0.15, 0.00, 0.93,*****,67.54,15.60
1341,3,31.69,2.61,34.84,1.60,0.35,12.10, 2.43,11.40,34.30, 226.7,41.5, 3.6,0, 0.87, 0.00, 0.21, 2.79, 0.27, 0.00, 0.00,*****,65.00,15.33
1342,3,30.55,2.78,34.87,1.57,0.38,11.31, 2.16,11.67,25.63, 251.6,35.7, 2.8,0, 0.61, 0.60, 0.00, 1.46, 0.57, 0.00, 0.00,*****,63.26,14.96
1343,3,28.18,2.96,33.07,1.74,0.31,12.30, 1.03,10.31,28.91, 243.6,30.4, 1.4,0, 0.27, 0.00, 0.00, 0.00, 0.76, 0.00, 0.00,*****,63.53,16.18
1344,3,31.07,2.71,31.21,1.75,0.36,12.13, 2.07, 9.94,31.19, 201.9,30.9, 1.0,0, 0.00, 0.78, 0.00, 0.00,-0.15, 0.08, 0.00,*****,71.03,15.52
1345,3,28.55,2.75,34.88,1.74,0.35,10.41, 1.65, 9.27,31.61, 185.0,31.4, 2.4,0, 0.00, 0.48, 0.00, 0.74, 0.15, 3.22, 0.45,96.34,73.07,15.74
1346,3,31.92,2.95,33.75,1.77,0.31,12.28, 1.66, 9.51,27.36, 182.1,47.9, 1.3,0, 0.00, 0.00, 0.00, 0.00,-0.08, 0.47, 2.55,96.98,68.13,17.14
1347,3,31.06,2.78,31.74,1.77,0.32,11.72, 1.54,10.46,27.72, 234.9,49.6, 2.3,0, 0.64, 0.75, 0.19, 1.05, 0.17, 1.86, 0.01,98.13,67.04,14.51
1348,3,29.99,2.64,33.38,1.46,0.38,11.05, 2.17,11.99,33.75, 239.8,35.0, 1.9,0, 0.00, 0.00, 0.00, 1.06,-0.31, 0.00, 1.42,99.49,66.57,15.86
1349,3,30.95,2.81,30.71,1.44,0.31,11.56, 1.28,11.14,28.57, 232.5,27.5, 2.4,0, 0.00, 0.75, 0.26, 0.00,-0.14, 0.00, 0.14,*****,64.81,15.09
1350,3,28.62,2.68,35.09,1.73,0.35,12.64, 1.35,10.94,30.14, 209.5,34.4, 2.8,0, 0.00, 0.66, 0.50, 0.00, 0.47, 1.58, 2.16,96.26,64.44,15.03
1351,3,29.88,2.73,34.74,1.66,0.31,11.11, 1.95,10.58,28.50, 263.5,35.4, 4.0,0, 0.00, 0.00, 0.69, 0.17, 0.25, 3.80, 0.00,98.50,64.93,15.62
1352,3,28.89,2.89,33.42,1.48,0.40,10.08, 1.00,10.50,28.19, 180.6,11.6, 2.6,0, 0.00, 0.29, 0.00, 0.00, 0.11, 1.27, 0.00,99.18,70.82,14.48
1353,3,28.27,2.81,34.23,1.63,0.40,12.23, 1.35,10.76,29.59, 265.7,15.1, 2.3,0, 0.70, 0.00, 0.00, 1.55, 0.27, 0.94, 0.00,*****,61.43,14.69
1354,3,29.34,2.83,35.41,1.44,0.31,12.70, 1.10,11.98,27.03, 227.1,17.2, 1.6,0, 0.00, 1.51, 0.00, 0.00, 0.43, 1.31, 0.00,99.22,69.75,15.36
1355,3,30.86,2.75,35.35,1.54,0.32,11.59, 1.20, 9.70,25.96, 207.6,45.6, 1.3,0, 0.00, 0.00, 0.27, 0.00, 0.18, 2.43, 0.20,97.37,68.16,14.16
1356,3,29.24,2.56,31.34,1.70,0.40,12.38, 2.19,11.56,25.40, 242.1,48.9, 3.7,0, 1.78, 1.42, 0.00, 0.50, 0.46, 0.00, 0.00,*****,57.76,13.94
1357,3,30.96,2.65,35.34,1.66,0.34,10.76, 1.09, 9.40,33.86, 246.6,12.7, 3.8,0, 0.32, 0.00, 0.26, 0.00, 0.49, 0.00, 0.43,*****,57.83,15.68
1358,3,31.88,2.65,33.72,1.70,0.34,10.62, 1.32,11.27,25.63, 185.7,33.2, 3.8,0, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00,*****,69.03,14.03
1359,3,29.05,2.91,31.41,1.47,0.39,11.02, 1.10,11.89,26.66, 232.3,13.5, 2.3,0, 1.40, 0.61, 0.00, 0.59, 0.21, 0.00, 0.00,*****,60.55,14.27
1360,3,31.94,2.69,31.56,1.67,0.30,11.58, 1.86,10.12,34.95, 222.7,43.5, 3.2,0, 0.00, 0.14, 0.33, 0.00,-0.43, 2.82, 1.32,95.86,66.44,15.55
1361,3,31.04,2.85,31.80,1.74,0.33,11.99, 2.16,10.98,25.08, 215.5,43.9, 2.3,0, 0.07, 0.00, 0.31, 0.32,-0.29, 1.22, 1.55,97.24,69.26,15.62
1362,3,30.65,2.79,30.49,1.55,0.39,12.32, 1.52,11.69,27.28, 263.5,46.1, 2.4,0, 0.00, 0.00, 0.88, 0.00, 0.17, 0.00, 0.17,*****,64.04,14.28
1363,3,31.82,2.74,35.61,1.50,0.39,12.72, 1.93,11.87,25.07, 233.7,30.9, 2.4,0, 0.00, 1.38, 0.04, 0.00, 0.19, 0.00, 0.00,*****,60.30,13.93
1364,3,30.42,2.82,34.95,1.50,0.30,11.83, 2.31,11.07,33.31, 270.2,47.6, 2.6,0, 0.00, 0.51, 0.00, 0.00, 0.25, 0.38, 1.10,98.53,59.42,13.70
1365,3,28.27,2.65,34.59,1.59,0.38,10.63, 1.93,11.19,27.70, 278.2,23.7, 1.7,0, 0.00, 2.09, 0.39, 0.00, 0.23, 2.67, 0.00,97.93,61.35,15.45
1366,3,29.76,2.67,32.84,1.43,0.39,12.34, 1.73,10.79,26.66, 242.2,16.1, 1.1,0, 0.00, 0.00, 0.00, 1.09,-0.26, 0.00, 2.98,97.63,65.05,15.68
1367,3,31.83,2.55,32.06,1.41,0.31,10.25, 1.07, 9.52,25.60, 240.6,15.6, 3.7,0, 0.00, 0.29, 0.34, 0.00,-0.19, 0.00, 0.03,*****,59.15,15.76
1368,3,30.50,2.83,35.71,1.77,0.36,12.41, 1.97,10.36,28.24, 210.4,20.9, 1.5,0, 1.52, 0.00, 0.23, 0.00,-0.22, 0.00, 0.00,*****,65.00,15.08
1369,3,29.43,2.63,30.94,1.43,0.39,11.81, 2.26,11.28,25.85, 255.4,16.8, 1.6,0, 2.96, 0.00, 0.00, 0.47,-0.62, 0.00, 1.10,98.98,62.98,14.84
1370,3,29.75,2.71,34.59,1.43,0.36,10.01, 1.21,11.51,31.89, 222.1,25.2, 2.3,0, 0.00, 0.74, 0.00, 0.00,-0.43, 0.00, 0.00,*****,65.51,14.99
1371,3,28.11,2.63,35.28,1.65,0.35,12.54, 2.49, 9.35,29.21, 232.7,13.3, 1.8,0, 0.00, 0.53, 0.00, 1.81, 0.17, 1.45, 0.00,98.66,62.94,16.34
1372,3,29.60,2.74,31.28,1.68,0.32,10.40, 1.96,10.43,30.23, 249.1,43.2, 1.6,0, 1.37, 0.06, 0.00, 0.00, 0.43, 0.00, 0.18,*****,64.11,14.27
1373,3,31.49,2.65,33.86,1.73,0.40,10.96, 1.36,10.42,25.11, 229.7,34.9, 1.4,0, 2.14, 0.00, 0.00, 1.25, 0.17, 0.89, 0.00,99.56,64.64,14.91
1374,3,31.39,2.93,31.28,1.69,0.31,12.42, 2.31, 9.45,33.61, 241.2,10.4, 2.0,0, 0.00, 1.12, 0.00, 0.00, 0.07, 0.00, 2.56,99.13,64.07,14.87
1375,3,29.29,2.51,30.38,1.71,0.37,10.39, 1.06, 9.10,34.55, 204.8,22.8, 2.5,0, 0.00, 0.00, 0.29, 2.49, 0.43, 0.00, 2.37,99.97,62.59,14.55
